OBJECTID,maint_id,map_id,meta_id,media_id,coord_id,care_typ_d,grnd_name,grnd_desc,narrative,area_size,area_u_d,perim,perim_u_d,project_id,user_flag,instln_id,facil_id,grid_value,coord_x,coord_y,coord_z,acc_type_d,SHAPE_Length,SHAPE_Area,Responsibility,ResponsibilityAO,GlobalID,Brigade
1957,RILEY15840,,,,,,Custer Hill Troop,Type-B,Improved,0.0490669,ACR,364.0651484,FT,,,20605,,,687819.7278,4332052.557,,,110.9672792,198.566701,PWKenny,,{39CCCB3C-B328-4DCB-91EC-15A13A1C8883},
1958,RILEY17046,,,,,,Custer Hill Troop,BPA-LAND,Improved,0.01756572,ACR,153.3423681,FT,,,20605,,,687838.9201,4332162.272,,,46.73884728,71.08594667,PWKenny,,{641BF009-CD59-4507-BD14-4F493EC0180E},
1959,RILEY22487,,,,,,Custer Hill Troop,Type-B,Improved,0.121147866,ACR,327.9642482,FT,,,20605,,,688055.3294,4331969.544,,,99.96370279,490.2680202,PWKenny,,{75BF9303-106F-4678-A0B7-A2DEFE3840E9},
1960,RILEY22487,,,,,,Custer Hill Troop,Type-B,Improved,0.075907289,ACR,323.0118945,FT,,,20605,,,688091.6463,4331929.327,,,98.45422234,307.1859018,PWKenny,,{E002EAB5-2421-40F6-A257-42BA27BA7B26},
1961,RILEY15843,,,,,,Custer Hill Troop,Type-B,Improved,0.009233269,ACR,79.62584856,FT,,,20605,,,687946.2973,4332126.959,,,24.27000718,37.36571539,PWKenny,,{82C56A5F-748D-44D3-9A7C-3FCA9DD58109},
1962,,,,,,,Custer Hill Troop,Type-B,Improved,0.028386044,ACR,150.8294719,FT,,,20605,,,688240.9669,4332116.935,,,45.97291498,114.8742453,Troop,,{16BF7089-AB58-4258-BBCD-80D5161B18A5},2 BDE
1963,,,,,,,Custer Hill Troop,Type-B,Improved,0.154515641,ACR,371.0923941,FT,,,20605,,,688227.7898,4332102.342,,,113.109188,625.3026151,Troop,,{BE8E61BD-ABBA-4ACB-ABA4-DE884793286D},2 BDE
1964,,,,,,,Custer Hill Troop,Type-B,Improved,0.007816738,ACR,73.33064671,FT,,,20605,,,688211.0133,4332107.288,,,22.35122582,31.63321813,Troop,,{1043EACF-49CC-46CB-8628-01B079D823CE},2 BDE
1965,,,,,,,Custer Hill Troop,Type-B,Improved,0.066379574,ACR,281.7086451,FT,,,20605,,,688210.8108,4332127.945,,,85.86496677,268.6286045,Troop,,{33A2B8A8-B912-412F-A65C-0974B893BC23},2 BDE
1966,,,,,,,Custer Hill Troop,Type-B,Improved,0.030915908,ACR,157.6889446,FT,,,20605,,,688201.9921,4332122.391,,,48.06368644,125.1122408,Troop,,{BD124C13-4385-4CAC-AA90-15EE555ABE0C},2 BDE
1967,,,,,,,Custer Hill Troop,Type-B,Improved,0.067500332,ACR,257.783303,FT,,,20605,,,688202.1555,4332103.374,,,78.5725079,273.1641509,Troop,,{681D99C7-4EB3-45FF-B7FE-6360FCA9D8E3},2 BDE
1968,,,,,,,Custer Hill Troop,Type-B,Improved,0.05439371,ACR,227.2882669,FT,,,20605,,,688188.5437,4332136.812,,,69.27760231,220.1235348,Troop,,{85E1C304-06F8-4F31-B7DB-72DB9CC82750},2 BDE
1969,,,,,,,Custer Hill Troop,Type-B,Improved,0.054703702,ACR,224.5096579,FT,,,20605,,,688180.9188,4332153.084,,,68.4306806,221.3780279,Troop,,{88FFEB70-7A0A-45FC-BA2C-CACDEF2FD5AD},2 BDE
1970,,,,,,,Custer Hill Troop,Type-B,Improved,0.032653838,ACR,169.0417579,FT,,,20605,,,688177.9094,4332173.025,,,51.52403084,132.1453938,Troop,,{D6F5F67E-170D-46D2-AAFE-1EA80068170D},2 BDE
1971,,,,,,,Custer Hill Troop,Type-B,Improved,0.031623191,ACR,149.5056804,FT,,,20605,,,688191.2055,4332169.245,,,45.56942253,127.9745145,Troop,,{84AFA093-4E86-4EDE-A698-742CAA4EC3C3},2 BDE
1972,,,,,,,Custer Hill Troop,Type-B,Improved,0.226280505,ACR,614.4060293,FT,,,20605,,,688205.5339,4332188.693,,,187.2713323,915.7247133,Troop,,{F8CD5173-95B2-4085-AC72-9DC6F9A7EF66},2 BDE
1973,,,,,,,Custer Hill Troop,Type-B,Improved,0.088053493,ACR,418.7274456,FT,,,20605,,,688168.7751,4332227.36,,,127.6283807,356.3398435,Troop,,{C6E8F666-BC76-41A1-8DF2-0173ED6FA750},2 BDE
1974,,,,,,,Custer Hill Troop,Type-B,Improved,0.283693753,ACR,479.6673442,FT,,,20605,,,688149.5484,4332295.946,,,146.2028989,1148.067885,Troop,,{F8ECD23A-6DB0-4144-A00A-77A81644DC90},2 BDE
